File Name,Original Size (bytes),Compressed Size (bytes)
theguardian_1234.txt,6311,3126
theguardian_1235.txt,761,497
theguardian_1236.txt,583,382
theguardian_1237.txt,589,406
theguardian_1239.txt,596,407
theguardian_124.txt,8849,4211
theguardian_1240.txt,7593,3759
theguardian_1241.txt,7593,3759
theguardian_1242.txt,3266,1712
theguardian_1243.txt,3266,1712
theguardian_1244.txt,8956,4181
theguardian_1245.txt,5148,2685
theguardian_1246.txt,5148,2685
theguardian_1247.txt,5838,2972
theguardian_1248.txt,10264,4554
theguardian_125.txt,8454,3783
theguardian_1250.txt,5949,2959
theguardian_1251.txt,5949,2959
theguardian_1252.txt,6652,3086
theguardian_1253.txt,6652,3086
theguardian_1254.txt,5957,2786
theguardian_1255.txt,5957,2786
theguardian_1256.txt,5221,2664
theguardian_1257.txt,5221,2664
theguardian_1258.txt,3202,1778
theguardian_1259.txt,2492,1310
theguardian_126.txt,5915,2705
theguardian_1260.txt,1796,1023
theguardian_1261.txt,8751,3919
theguardian_1262.txt,3393,1677
theguardian_1263.txt,6080,2673
theguardian_1264.txt,4048,1884
theguardian_1265.txt,3602,1766
theguardian_1266.txt,3602,1766
theguardian_1267.txt,5685,2762
theguardian_1268.txt,5685,2762
theguardian_127.txt,11226,5121
theguardian_1271.txt,2743,1366
theguardian_1272.txt,4722,2226
theguardian_1273.txt,7792,3384
theguardian_1276.txt,4588,2153
theguardian_1277.txt,5509,2502
theguardian_1278.txt,5214,2537
theguardian_128.txt,8580,3730
theguardian_1281.txt,19480,8742
theguardian_1282.txt,19480,8742
theguardian_1283.txt,23212,10071
theguardian_1284.txt,23212,10071
theguardian_1285.txt,10313,4857
theguardian_1286.txt,10313,4857
theguardian_1287.txt,23770,9640
theguardian_1288.txt,9930,4580
theguardian_1289.txt,9930,4580
theguardian_129.txt,9131,4431
theguardian_1290.txt,7133,3263
theguardian_1291.txt,10383,4034
theguardian_1292.txt,9614,4318
theguardian_1293.txt,8108,3552
theguardian_1294.txt,5572,2579
theguardian_1295.txt,9101,4086
theguardian_1296.txt,10190,4371
theguardian_1297.txt,6468,3013
theguardian_1298.txt,6503,3053
theguardian_1299.txt,8625,3858
theguardian_13.txt,1192,674
theguardian_130.txt,4818,2235
theguardian_1300.txt,6655,2982
theguardian_1301.txt,6531,2890
theguardian_1302.txt,7728,3378
theguardian_1303.txt,6855,3184
theguardian_1304.txt,6393,2964
theguardian_1305.txt,6893,3188
theguardian_1306.txt,6719,3024
theguardian_1307.txt,7141,3225
theguardian_1308.txt,6303,2902
theguardian_1309.txt,7961,3667
theguardian_131.txt,7585,3514
theguardian_1310.txt,8510,3743
theguardian_1311.txt,5689,2677
theguardian_1314.txt,3662,1761
theguardian_1315.txt,2971,1558
theguardian_1316.txt,2328,1159
theguardian_1317.txt,1809,892
theguardian_1318.txt,11135,4783
theguardian_1319.txt,2795,1344
theguardian_132.txt,10586,4795
theguardian_1320.txt,2669,1368
theguardian_1321.txt,4023,1998
theguardian_1322.txt,1609,884
theguardian_1323.txt,1609,884
theguardian_1324.txt,5755,2772
theguardian_1325.txt,3464,1665
theguardian_1326.txt,2650,1319
theguardian_1327.txt,4442,2183
theguardian_1328.txt,6411,3224
theguardian_1329.txt,6411,3224
theguardian_133.txt,10586,4795
theguardian_1334.txt,5793,2927
theguardian_1335.txt,5793,2927
theguardian_1336.txt,5874,2877
theguardian_1337.txt,5874,2877
theguardian_1338.txt,6376,3320
theguardian_1339.txt,12243,5438
theguardian_134.txt,1465,811
theguardian_1340.txt,4760,2305
theguardian_1341.txt,5797,2751
theguardian_1342.txt,11462,5034
theguardian_1345.txt,1827,1188
theguardian_1348.txt,2179,1180
theguardian_1349.txt,2179,1180
theguardian_1350.txt,4006,2152
theguardian_1351.txt,4006,2152
theguardian_1352.txt,3752,2010
theguardian_1353.txt,3752,2010
theguardian_1354.txt,4020,2139
theguardian_1355.txt,4020,2139
theguardian_1356.txt,1082,791
theguardian_1359.txt,2566,1664
theguardian_136.txt,865,552
theguardian_1361.txt,1170,821
theguardian_1362.txt,1589,1024
theguardian_1363.txt,927,669
theguardian_1364.txt,1331,928
theguardian_1365.txt,4724,2544
theguardian_1366.txt,4737,2515
theguardian_1367.txt,4786,2653
theguardian_1368.txt,4328,2356
theguardian_137.txt,1434,815
theguardian_1370.txt,7364,2702
theguardian_1372.txt,4133,1960
theguardian_1373.txt,4211,2056
theguardian_1374.txt,4771,2229
theguardian_1377.txt,5559,2524
theguardian_1378.txt,5694,2483
theguardian_1379.txt,6260,2869
theguardian_1380.txt,5448,2474
theguardian_1381.txt,8315,3419
theguardian_1382.txt,7474,3167
theguardian_1383.txt,8137,3455
theguardian_1384.txt,7062,3109
theguardian_1385.txt,1132,635
theguardian_1386.txt,5142,2442
theguardian_1387.txt,4865,2399
theguardian_1388.txt,6560,3041
theguardian_1389.txt,5562,2665
theguardian_1391.txt,6694,3043
theguardian_1392.txt,6552,2874
theguardian_1393.txt,5973,2862
theguardian_1394.txt,6359,2926
theguardian_1395.txt,5600,2465
theguardian_1396.txt,6135,2703
theguardian_1397.txt,6455,2805
theguardian_1398.txt,7057,3239
theguardian_14.txt,5439,2569
theguardian_1401.txt,9368,3903
theguardian_1402.txt,564,371
theguardian_1403.txt,10834,4513
theguardian_1404.txt,14419,5767
theguardian_1405.txt,5931,2845
theguardian_1406.txt,4185,2095
theguardian_1407.txt,6456,2927
theguardian_1408.txt,4812,2300
theguardian_1410.txt,8293,3451
theguardian_1411.txt,6389,2834
theguardian_1412.txt,7036,3097
theguardian_1413.txt,4858,2308
theguardian_1414.txt,5786,2808
theguardian_1415.txt,5059,2263
theguardian_1416.txt,3943,1841
theguardian_1417.txt,6610,3026
theguardian_1418.txt,5610,2616
theguardian_1419.txt,5662,2714
theguardian_1420.txt,5800,2601
theguardian_1421.txt,6874,3316
theguardian_1422.txt,6296,2976
theguardian_1423.txt,4688,2159
theguardian_1424.txt,3777,1866
theguardian_1425.txt,4620,2163
theguardian_1426.txt,2493,1347
theguardian_1427.txt,4338,2106
theguardian_1428.txt,6299,3070
theguardian_1429.txt,5271,2459
theguardian_1431.txt,3402,1697
theguardian_1432.txt,5138,2454
theguardian_1433.txt,4117,1977
theguardian_1434.txt,12448,5605
theguardian_1435.txt,7246,3175
theguardian_1436.txt,4253,2035
theguardian_1437.txt,1757,977
theguardian_1438.txt,5341,2549
theguardian_1439.txt,5341,2549
theguardian_1440.txt,1573,895
theguardian_1441.txt,1573,895
theguardian_1442.txt,3230,1650
theguardian_1443.txt,3230,1650
theguardian_1444.txt,5015,2483
theguardian_1445.txt,5015,2483
theguardian_1446.txt,2346,1268
theguardian_1447.txt,2346,1268
theguardian_1448.txt,2707,1390
theguardian_1449.txt,2707,1390
theguardian_1450.txt,3983,1977
theguardian_1451.txt,3983,1977
theguardian_1452.txt,5002,2517
theguardian_15.txt,10397,4570
theguardian_150.txt,2037,1034
theguardian_151.txt,2037,1034
theguardian_154.txt,7027,3352
theguardian_155.txt,3156,1588
theguardian_156.txt,1503,840
theguardian_157.txt,3104,1593
theguardian_158.txt,5576,2784
theguardian_159.txt,5576,2784
theguardian_16.txt,7433,3334
theguardian_160.txt,4641,2303
theguardian_161.txt,4641,2303
theguardian_162.txt,4944,2465
theguardian_163.txt,7743,3583
theguardian_165.txt,12193,5687
theguardian_166.txt,4933,2419
theguardian_167.txt,4933,2419
theguardian_168.txt,5328,2618
theguardian_169.txt,5328,2618
theguardian_17.txt,3969,1801
theguardian_170.txt,2624,1314
theguardian_171.txt,5523,2712
theguardian_172.txt,5523,2712
theguardian_173.txt,9151,4255
theguardian_174.txt,9151,4255
theguardian_175.txt,5838,2940
theguardian_176.txt,5838,2940
theguardian_177.txt,5363,2661
theguardian_178.txt,5129,2507
theguardian_179.txt,6780,3208
theguardian_180.txt,6780,3208
theguardian_181.txt,8493,3983
theguardian_182.txt,5489,2622
theguardian_187.txt,7868,3748
theguardian_188.txt,5047,2447
theguardian_19.txt,2674,1441
theguardian_190.txt,842,500
theguardian_192.txt,600,403
theguardian_193.txt,508,356
theguardian_196.txt,2201,1093
theguardian_197.txt,5469,2702
theguardian_198.txt,5469,2702
theguardian_199.txt,7218,3507
theguardian_2.txt,3260,1550
theguardian_200.txt,7218,3507
theguardian_201.txt,2343,1247
theguardian_202.txt,3012,1464
theguardian_203.txt,13292,5854
theguardian_204.txt,13292,5854
theguardian_205.txt,8868,4388
theguardian_206.txt,8868,4388
theguardian_207.txt,13296,6061
theguardian_208.txt,13296,6061
theguardian_209.txt,8631,4223
theguardian_21.txt,8802,4184
theguardian_210.txt,8631,4223
theguardian_211.txt,7311,3506
theguardian_212.txt,6907,3162
theguardian_213.txt,6734,3203
theguardian_214.txt,6067,3114
theguardian_215.txt,11224,5303
theguardian_216.txt,579,401
theguardian_217.txt,579,401
theguardian_218.txt,6946,3355
theguardian_219.txt,672,435
theguardian_22.txt,2661,1400
theguardian_220.txt,672,435
theguardian_223.txt,5542,2723
theguardian_224.txt,5916,2850
theguardian_225.txt,3895,1905
theguardian_226.txt,5175,2612
theguardian_23.txt,14647,6187
theguardian_231.txt,6504,3127
theguardian_232.txt,6651,3011
theguardian_234.txt,5296,2634
theguardian_235.txt,5296,2634
theguardian_236.txt,1247,775
theguardian_237.txt,3532,1856
theguardian_238.txt,3532,1856
theguardian_239.txt,5127,2508
theguardian_24.txt,12276,5458
theguardian_240.txt,4850,2492
theguardian_241.txt,4850,2492
theguardian_242.txt,4878,2494
theguardian_243.txt,10917,5223
theguardian_244.txt,7972,3685
theguardian_245.txt,8482,3976
theguardian_246.txt,8482,3976
theguardian_247.txt,6025,2946
theguardian_248.txt,6025,2946
theguardian_249.txt,5973,2986
theguardian_25.txt,5764,2738
theguardian_250.txt,5973,2986
theguardian_251.txt,3129,1700
theguardian_252.txt,3129,1700
theguardian_253.txt,1481,878
theguardian_254.txt,2319,1299
theguardian_255.txt,2319,1299
theguardian_256.txt,1247,798
theguardian_257.txt,1247,798
theguardian_258.txt,1468,872
theguardian_259.txt,5549,2789
theguardian_26.txt,4426,2111
theguardian_260.txt,2122,1236
theguardian_261.txt,2122,1236
theguardian_262.txt,2272,1277
theguardian_263.txt,2229,1275
theguardian_264.txt,2229,1275
theguardian_265.txt,2823,1554
theguardian_266.txt,2823,1554
theguardian_267.txt,2287,1314
theguardian_268.txt,2287,1314
theguardian_269.txt,2147,1205
theguardian_27.txt,8999,3997
theguardian_270.txt,7901,3729
theguardian_271.txt,7901,3729
theguardian_272.txt,1800,1046
theguardian_273.txt,5697,2964
theguardian_274.txt,5697,2964
theguardian_275.txt,10878,5338
theguardian_276.txt,10878,5338
theguardian_277.txt,3191,1729
theguardian_278.txt,3191,1729
theguardian_279.txt,7317,3627
theguardian_28.txt,6934,3320
theguardian_280.txt,7317,3627
theguardian_281.txt,3432,1812
theguardian_282.txt,5177,2569
theguardian_283.txt,5177,2569
theguardian_284.txt,7178,3361
theguardian_285.txt,8844,4161
theguardian_286.txt,8844,4161
theguardian_287.txt,15660,7230
theguardian_289.txt,6898,3500
theguardian_29.txt,5891,2811
theguardian_290.txt,6898,3500
theguardian_291.txt,4875,2335
theguardian_292.txt,5467,2706
theguardian_293.txt,5467,2706
theguardian_294.txt,4857,2388
theguardian_295.txt,6113,3002
theguardian_296.txt,6113,3002
theguardian_297.txt,14264,6592
theguardian_298.txt,5076,2609
theguardian_299.txt,5076,2609
theguardian_3.txt,4244,1935
theguardian_30.txt,5891,2811
theguardian_300.txt,2961,1546
theguardian_301.txt,5516,2571
theguardian_302.txt,8899,3749
theguardian_303.txt,4307,2190
theguardian_305.txt,3228,1296
theguardian_306.txt,3827,1402
theguardian_307.txt,4069,1485
theguardian_308.txt,1822,981
theguardian_309.txt,1691,946
theguardian_31.txt,5918,2755
theguardian_310.txt,976,588
theguardian_311.txt,1627,906
theguardian_312.txt,931,573
theguardian_313.txt,5920,2718
theguardian_314.txt,819,535
theguardian_315.txt,1928,1019
theguardian_316.txt,2606,1361
theguardian_317.txt,2715,1466
theguardian_318.txt,1680,928
theguardian_319.txt,1680,928
theguardian_32.txt,5668,2643
theguardian_320.txt,1776,1032
theguardian_321.txt,2614,1412
theguardian_322.txt,2244,1269
theguardian_323.txt,2179,1181
theguardian_324.txt,3193,1696
theguardian_325.txt,3382,1701
theguardian_326.txt,5594,2631
theguardian_328.txt,39632,7687
theguardian_33.txt,5485,2671
theguardian_330.txt,19671,6898
theguardian_331.txt,4294,2014
theguardian_332.txt,6467,3336
theguardian_333.txt,6145,2977
theguardian_334.txt,5734,2673
theguardian_335.txt,1402,766
theguardian_336.txt,3981,1904
theguardian_337.txt,6518,2770
theguardian_338.txt,7008,3190
theguardian_339.txt,7008,3190
theguardian_34.txt,5485,2671
theguardian_340.txt,5512,2415
theguardian_341.txt,12206,5044
theguardian_342.txt,12732,5529
theguardian_343.txt,548,364
theguardian_344.txt,5827,2787
theguardian_345.txt,5320,2609
theguardian_346.txt,4441,2175
theguardian_347.txt,4441,2175
theguardian_348.txt,3002,1609
theguardian_349.txt,4462,2063
theguardian_35.txt,6269,2867
theguardian_350.txt,3238,1561
theguardian_351.txt,3347,1684
theguardian_352.txt,2303,1152
theguardian_353.txt,4857,2455
theguardian_354.txt,4857,2455
theguardian_355.txt,6661,3260
theguardian_356.txt,6661,3260
theguardian_357.txt,4380,2201
theguardian_358.txt,5243,2658
theguardian_359.txt,4197,2172
theguardian_36.txt,4454,2136
theguardian_360.txt,4197,2172
theguardian_361.txt,3541,1690
theguardian_362.txt,3541,1690
theguardian_363.txt,23217,10586
theguardian_364.txt,23217,10586
theguardian_365.txt,3068,1660
theguardian_366.txt,2662,1487
theguardian_367.txt,2781,1435
theguardian_368.txt,4209,2119
theguardian_369.txt,4209,2119
theguardian_37.txt,4910,2450
theguardian_370.txt,18969,8516
theguardian_371.txt,18969,8516
theguardian_372.txt,49004,20648
theguardian_373.txt,49004,20648
theguardian_374.txt,20667,9140
theguardian_375.txt,20667,9140
theguardian_376.txt,4086,2069
theguardian_377.txt,4645,2302
theguardian_378.txt,4791,2373
theguardian_379.txt,7970,3748
theguardian_38.txt,2093,1181
theguardian_380.txt,4989,2429
theguardian_381.txt,5691,2776
theguardian_382.txt,5105,2585
theguardian_383.txt,4121,2071
theguardian_384.txt,5121,2523
theguardian_385.txt,5537,2589
theguardian_386.txt,2230,1169
theguardian_387.txt,5333,2637
theguardian_388.txt,5333,2637
theguardian_389.txt,4443,2279
theguardian_39.txt,3524,1724
theguardian_390.txt,4443,2279
theguardian_391.txt,4525,2425
theguardian_392.txt,4845,2491
theguardian_393.txt,6875,3463
theguardian_394.txt,3974,2151
theguardian_395.txt,3974,2151
theguardian_396.txt,12250,5314
theguardian_397.txt,6161,2974
theguardian_398.txt,5922,2828
theguardian_399.txt,5553,2628
theguardian_4.txt,3966,1873
theguardian_40.txt,3512,1832
theguardian_400.txt,13774,6225
theguardian_401.txt,5750,2818
theguardian_402.txt,7513,3436
theguardian_403.txt,7513,3436
theguardian_404.txt,5519,2700
theguardian_405.txt,8134,3821
theguardian_406.txt,4806,2373
theguardian_407.txt,4806,2373
theguardian_408.txt,9946,4510
theguardian_409.txt,12973,5913
theguardian_41.txt,3512,1832
theguardian_410.txt,6418,3086
theguardian_411.txt,6418,3086
theguardian_412.txt,7473,3397
theguardian_413.txt,4215,2049
theguardian_414.txt,6477,3094
theguardian_415.txt,7482,3613
theguardian_416.txt,17291,7626
theguardian_417.txt,14683,6679
theguardian_418.txt,6179,2981
theguardian_419.txt,6750,3254
theguardian_42.txt,3400,1785
theguardian_420.txt,58926,18163
theguardian_421.txt,25076,8736
theguardian_422.txt,6655,3278
theguardian_423.txt,6655,3278
theguardian_424.txt,5445,2504
theguardian_425.txt,3611,1710
theguardian_426.txt,4373,2031
theguardian_427.txt,3484,1641
theguardian_429.txt,4596,2126
theguardian_43.txt,1432,855
theguardian_430.txt,3742,1841
theguardian_431.txt,2407,1289
theguardian_432.txt,4022,1946
theguardian_433.txt,15026,6270
theguardian_434.txt,8629,3893
theguardian_435.txt,3600,1795
theguardian_436.txt,1907,1069
theguardian_437.txt,2203,1167
theguardian_438.txt,2203,1167
theguardian_439.txt,4573,2114
theguardian_44.txt,10465,5067
theguardian_440.txt,4573,2114
theguardian_441.txt,4277,2313
theguardian_445.txt,4541,2122
theguardian_446.txt,8331,4237
theguardian_447.txt,6197,2724
theguardian_448.txt,6197,2724
theguardian_449.txt,10953,4739
theguardian_45.txt,10465,5067
theguardian_450.txt,2878,1417
theguardian_451.txt,2878,1417
theguardian_452.txt,2584,1292
theguardian_453.txt,2584,1292
theguardian_454.txt,3073,1699
theguardian_455.txt,3073,1699
theguardian_456.txt,5447,2733
theguardian_457.txt,5447,2733
theguardian_46.txt,3266,1636
theguardian_462.txt,7571,3360
theguardian_463.txt,2784,1393
theguardian_464.txt,5381,2386
theguardian_465.txt,4562,2136
theguardian_466.txt,4023,1928
theguardian_467.txt,4460,2110
theguardian_468.txt,4706,2329
theguardian_469.txt,3521,1686
theguardian_47.txt,14799,6095
theguardian_470.txt,5508,2594
theguardian_471.txt,5170,2552
theguardian_472.txt,5430,2722
theguardian_473.txt,4653,2155
theguardian_474.txt,6687,3048
theguardian_475.txt,4306,2042
theguardian_476.txt,4742,2310
theguardian_477.txt,1805,964
theguardian_478.txt,5957,2772
theguardian_479.txt,1774,937
theguardian_48.txt,2903,1392
theguardian_480.txt,4517,2204
theguardian_481.txt,4794,2246
theguardian_482.txt,6985,3151
theguardian_483.txt,7023,3194
theguardian_484.txt,4707,2211
theguardian_485.txt,6267,2985
theguardian_486.txt,6267,2985
theguardian_487.txt,3572,1776
theguardian_488.txt,3572,1776
theguardian_489.txt,3149,1516
theguardian_49.txt,5804,2874
theguardian_490.txt,8161,3787
theguardian_491.txt,8161,3787
theguardian_492.txt,9429,4474
theguardian_493.txt,6375,3069
theguardian_494.txt,6375,3069
theguardian_496.txt,3549,1881
theguardian_497.txt,3549,1881
theguardian_498.txt,6086,2875
theguardian_499.txt,6086,2875
theguardian_5.txt,5942,2583
theguardian_50.txt,6018,2965
theguardian_500.txt,8339,4086
theguardian_501.txt,8339,4086
theguardian_502.txt,6063,3062
theguardian_503.txt,6063,3062
theguardian_504.txt,4960,2474
theguardian_505.txt,4960,2474
theguardian_506.txt,6692,3311
theguardian_507.txt,6692,3311
theguardian_508.txt,5906,2811
theguardian_509.txt,5906,2811
theguardian_51.txt,6194,2842
theguardian_510.txt,6101,2887
theguardian_511.txt,6101,2887
theguardian_512.txt,5135,2439
theguardian_513.txt,5135,2439
theguardian_514.txt,4007,2002
theguardian_515.txt,6696,3238
theguardian_516.txt,6696,3238
theguardian_517.txt,6669,3319
theguardian_518.txt,10497,4908
theguardian_519.txt,10497,4908
theguardian_520.txt,9620,4396
theguardian_521.txt,11689,4958
theguardian_522.txt,11689,4958
theguardian_523.txt,6830,3434
theguardian_524.txt,6830,3434
theguardian_525.txt,13303,5744
theguardian_526.txt,13303,5744
theguardian_527.txt,16973,7767
theguardian_528.txt,10638,4813
theguardian_529.txt,3373,1687
theguardian_53.txt,5595,2775
theguardian_530.txt,9233,3962
theguardian_531.txt,7597,3634
theguardian_532.txt,7597,3634
theguardian_533.txt,6463,3081
theguardian_534.txt,4813,2362
theguardian_535.txt,4813,2362
theguardian_536.txt,8835,4020
theguardian_537.txt,6825,3249
theguardian_538.txt,6825,3249
theguardian_539.txt,3401,1738
theguardian_540.txt,1776,964
theguardian_541.txt,1776,964
theguardian_542.txt,6450,3233
theguardian_543.txt,2394,1265
theguardian_544.txt,4925,2395
theguardian_545.txt,6164,2968
theguardian_546.txt,5455,2634
theguardian_547.txt,5628,2807
theguardian_548.txt,5628,2807
theguardian_549.txt,5331,2733
theguardian_55.txt,2620,1247
theguardian_550.txt,5331,2733
theguardian_551.txt,4269,2156
theguardian_552.txt,4269,2156
theguardian_553.txt,4753,2431
theguardian_554.txt,4753,2431
theguardian_555.txt,5225,2613
theguardian_556.txt,5890,2732
theguardian_557.txt,6321,2967
theguardian_558.txt,6321,2967
theguardian_559.txt,7493,3555
theguardian_56.txt,3368,1656
theguardian_560.txt,7493,3555
theguardian_561.txt,6575,3085
theguardian_562.txt,6575,3085
theguardian_563.txt,4015,1915
theguardian_564.txt,5870,2855
theguardian_565.txt,6214,3082
theguardian_566.txt,4950,2459
theguardian_567.txt,4950,2459
theguardian_568.txt,5170,2432
theguardian_569.txt,8015,3720
theguardian_570.txt,8015,3720
theguardian_571.txt,4263,2122
theguardian_572.txt,4263,2122
theguardian_573.txt,4582,2199
theguardian_574.txt,5544,2740
theguardian_575.txt,5544,2740
theguardian_58.txt,6601,3076
theguardian_582.txt,7771,3687
theguardian_583.txt,5048,2543
theguardian_584.txt,5048,2543
theguardian_585.txt,6905,3391
theguardian_586.txt,6905,3391
theguardian_587.txt,6720,3133
theguardian_588.txt,5958,2926
theguardian_589.txt,5958,2926
theguardian_59.txt,2375,1174
theguardian_590.txt,7414,3492
theguardian_591.txt,7414,3492
theguardian_592.txt,6887,3400
theguardian_593.txt,4669,2249
theguardian_594.txt,4669,2249
theguardian_595.txt,7301,3649
theguardian_596.txt,7301,3649
theguardian_597.txt,2964,1562
theguardian_598.txt,6284,3024
theguardian_599.txt,7067,3372
theguardian_6.txt,5942,2583
theguardian_60.txt,2375,1174
theguardian_600.txt,1704,893
theguardian_601.txt,1387,768
theguardian_602.txt,1449,858
theguardian_603.txt,6280,3173
theguardian_604.txt,4540,2305
theguardian_605.txt,2284,1253
theguardian_606.txt,4046,2184
theguardian_607.txt,8620,3797
theguardian_608.txt,5693,2808
theguardian_609.txt,10009,4455
theguardian_61.txt,5644,2624
theguardian_610.txt,5173,2477
theguardian_611.txt,4444,2293
theguardian_612.txt,4444,2293
theguardian_613.txt,5061,2570
theguardian_614.txt,5061,2570
theguardian_615.txt,5676,2667
theguardian_616.txt,4851,2426
theguardian_617.txt,4851,2426
theguardian_618.txt,4797,2386
theguardian_619.txt,5444,2630
theguardian_62.txt,8414,3844
theguardian_621.txt,5773,2820
theguardian_622.txt,5531,2799
theguardian_623.txt,46267,19805
theguardian_624.txt,46267,19805
theguardian_625.txt,26350,11628
theguardian_626.txt,26350,11628
theguardian_627.txt,43942,19257
theguardian_628.txt,43942,19257
theguardian_629.txt,23252,10364
theguardian_63.txt,3672,1830
theguardian_630.txt,23252,10364
theguardian_631.txt,6925,3356
theguardian_632.txt,6925,3356
theguardian_633.txt,4180,2086
theguardian_634.txt,4180,2086
theguardian_635.txt,4438,2223
theguardian_636.txt,4438,2223
theguardian_637.txt,4356,2233
theguardian_638.txt,4356,2233
theguardian_639.txt,6103,2976
theguardian_64.txt,3673,1682
theguardian_640.txt,6103,2976
theguardian_641.txt,8325,4058
theguardian_642.txt,8325,4058
theguardian_643.txt,8894,4291
theguardian_644.txt,8894,4291
theguardian_645.txt,7390,3648
theguardian_646.txt,6768,3323
theguardian_647.txt,6768,3323
theguardian_648.txt,10475,5061
theguardian_649.txt,17225,7458
theguardian_650.txt,9296,4247
theguardian_651.txt,8925,4114
theguardian_652.txt,9252,4324
theguardian_653.txt,9252,4324
theguardian_654.txt,14440,6265
theguardian_655.txt,5261,2567
theguardian_656.txt,5261,2567
theguardian_657.txt,10044,4567
theguardian_658.txt,3836,1861
theguardian_659.txt,5327,2795
theguardian_66.txt,3250,1666
theguardian_660.txt,4922,2471
theguardian_662.txt,3617,1579
theguardian_665.txt,2845,1169
theguardian_666.txt,2845,1169
theguardian_668.txt,1356,775
theguardian_67.txt,5899,2681
theguardian_672.txt,597,393
theguardian_675.txt,7679,3593
theguardian_676.txt,7679,3593
theguardian_677.txt,7838,3682
theguardian_679.txt,4972,2458
theguardian_68.txt,3953,1886
theguardian_680.txt,4972,2458
theguardian_681.txt,6496,3067
theguardian_682.txt,6066,3060
theguardian_683.txt,6066,3060
theguardian_684.txt,5340,2743
theguardian_685.txt,5340,2743
theguardian_686.txt,6813,3338
theguardian_687.txt,3320,1645
theguardian_688.txt,3047,1612
theguardian_689.txt,2631,1444
theguardian_69.txt,3525,1648
theguardian_690.txt,2624,1377
theguardian_691.txt,2151,1154
theguardian_692.txt,1281,768
theguardian_693.txt,736,502
theguardian_694.txt,789,486
theguardian_695.txt,1545,904
theguardian_696.txt,6068,3008
theguardian_697.txt,6068,3008
theguardian_698.txt,7337,3629
theguardian_699.txt,7337,3629
theguardian_7.txt,6197,3017
theguardian_70.txt,4012,1867
theguardian_700.txt,4814,2370
theguardian_701.txt,4814,2370
theguardian_702.txt,6374,3240
theguardian_703.txt,6374,3240
theguardian_704.txt,8134,4043
theguardian_705.txt,8134,4043
theguardian_706.txt,6003,2967
theguardian_707.txt,6003,2967
theguardian_708.txt,7535,3549
theguardian_709.txt,7535,3549
theguardian_71.txt,5368,2431
theguardian_710.txt,5553,2703
theguardian_711.txt,5553,2703
theguardian_712.txt,6666,3214
theguardian_713.txt,6666,3214
theguardian_714.txt,6507,3259
theguardian_715.txt,6335,3030
theguardian_716.txt,6335,3030
theguardian_717.txt,7982,3825
theguardian_72.txt,5978,2601
theguardian_720.txt,684,421
theguardian_721.txt,506,344
theguardian_723.txt,696,445
theguardian_724.txt,625,413
theguardian_727.txt,684,455
theguardian_729.txt,1050,621
theguardian_73.txt,1985,964
theguardian_730.txt,606,404
theguardian_731.txt,584,390
theguardian_734.txt,828,498
theguardian_738.txt,604,396
theguardian_74.txt,2516,1320
theguardian_740.txt,531,350
theguardian_741.txt,751,486
theguardian_748.txt,505,353
theguardian_75.txt,4577,2174
theguardian_753.txt,6332,2795
theguardian_754.txt,4867,2400
theguardian_755.txt,3496,1800
theguardian_757.txt,1838,1031
theguardian_758.txt,4792,2366
theguardian_759.txt,4792,2366
theguardian_76.txt,2389,1161
theguardian_760.txt,629,423
theguardian_762.txt,5407,2517
theguardian_763.txt,5407,2517
theguardian_764.txt,3758,1960
theguardian_765.txt,5099,2564
theguardian_77.txt,1564,850
theguardian_772.txt,3113,1633
theguardian_773.txt,10075,4271
theguardian_774.txt,6204,2889
theguardian_775.txt,6204,2889
theguardian_776.txt,7965,3622
theguardian_777.txt,6400,2861
theguardian_778.txt,8271,3696
theguardian_779.txt,6061,2985
theguardian_78.txt,4352,2044
theguardian_780.txt,1427,829
theguardian_781.txt,6577,3347
theguardian_782.txt,2578,1419
theguardian_783.txt,4572,2172
theguardian_784.txt,4191,2032
theguardian_786.txt,2514,1354
theguardian_787.txt,4062,1951
theguardian_788.txt,4062,1951
theguardian_789.txt,4746,2363
theguardian_79.txt,2378,1290
theguardian_790.txt,8154,3991
theguardian_792.txt,5233,2603
theguardian_793.txt,10137,4602
theguardian_794.txt,5667,2859
theguardian_795.txt,7933,3625
theguardian_796.txt,16191,7052
theguardian_797.txt,6696,3288
theguardian_798.txt,6696,3288
theguardian_799.txt,6784,3137
theguardian_8.txt,3933,1497
theguardian_80.txt,3759,1821
theguardian_800.txt,4005,2096
theguardian_801.txt,7172,3384
theguardian_802.txt,7141,3412
theguardian_803.txt,24874,11144
theguardian_804.txt,8519,3810
theguardian_805.txt,8246,4042
theguardian_806.txt,8246,4042
theguardian_807.txt,8840,4326
theguardian_808.txt,8840,4326
theguardian_809.txt,6601,3240
theguardian_81.txt,2557,1312
theguardian_810.txt,6601,3240
theguardian_811.txt,8018,3886
theguardian_812.txt,8018,3886
theguardian_813.txt,8442,4106
theguardian_814.txt,8442,4106
theguardian_815.txt,6499,2974
theguardian_816.txt,4687,2305
theguardian_817.txt,12363,5159
theguardian_818.txt,7572,3392
theguardian_819.txt,8115,3725
theguardian_82.txt,3915,1865
theguardian_820.txt,6148,2936
theguardian_821.txt,4700,2316
theguardian_822.txt,5120,2467
theguardian_823.txt,5740,2685
theguardian_824.txt,23075,10512
